Date,T_DB,T_DP,RH,Atm_Press
2018-4-12 19:00:00,4.4,2.8,89,86700
2018-4-12 20:00:00,3.9,2.8,93,86700
2018-4-12 21:00:00,3.9,2.2,89,86700
2018-4-12 22:00:00,2.2,0.6,89,86700
2018-4-12 23:00:00,1.7,1.1,96,86700
2018-4-13 00:00:00,2.2,1.1,92,86700
2018-4-13 01:00:00,2.8,0.6,85,86700
2018-4-13 02:00:00,2.8,-2.2,68,86700
2018-4-13 03:00:00,1.1,-1.7,80,86800
2018-4-13 04:00:00,1.7,-2.8,70,86800
2018-4-13 05:00:00,1.7,-1.1,81,86800
2018-4-13 06:00:00,2.8,-1.1,75,86900
2018-4-13 07:00:00,5.6,-1.7,58,87000
2018-4-13 08:00:00,6.1,-1.1,59,87000
2018-4-13 09:00:00,7.2,-1.1,55,87100
2018-4-13 10:00:00,7.8,-1.7,50,87100
2018-4-13 11:00:00,9.4,-2.2,43,87200
2018-4-13 12:00:00,8.9,-3.9,39,87200
2018-4-13 13:00:00,8.9,-1.7,47,87200
2018-4-13 14:00:00,10.6,-2.8,38,87200
2018-4-13 15:00:00,10,-3.3,38,87200
2018-4-13 16:00:00,10.6,-5,31,87200
2018-4-13 17:00:00,8.9,-2.2,45,87300
2018-4-13 18:00:00,7.2,-2.8,48,87300
2018-4-13 19:00:00,5,-1.1,64,87400
2018-4-13 20:00:00,5,0.6,73,87600
2018-4-13 21:00:00,4.4,0,73,87600
2018-4-13 22:00:00,2.8,0.6,85,87600
2018-4-13 23:00:00,2.8,-1.1,75,87700
2018-4-14 00:00:00,2.8,-2.8,65,87700
2018-4-14 01:00:00,1.1,-1.7,80,87700
2018-4-14 02:00:00,0.6,-1.1,87,87700
2018-4-14 03:00:00,0,-2.8,79,87700
2018-4-14 04:00:00,-0.6,-4.4,73,87800
2018-4-14 05:00:00,-0.6,-2.2,88,87800
2018-4-14 06:00:00,1.7,-0.6,84,87900
2018-4-14 07:00:00,4.4,-1.1,67,87900
2018-4-14 08:00:00,7.2,-2.2,50,88000
2018-4-14 09:00:00,8.9,-2.2,45,88000
2018-4-14 10:00:00,10,-1.7,43,88000
2018-4-14 11:00:00,10.6,-1.7,42,88000
2018-4-14 12:00:00,11.7,-1.1,41,88000
2018-4-14 13:00:00,12.2,-0.6,41,87900
2018-4-14 14:00:00,12.8,-1.7,36,87900
2018-4-14 15:00:00,12.8,-2.2,34,87800
2018-4-14 16:00:00,13.3,-2.2,33,87800
2018-4-14 17:00:00,12.2,-1.7,37,87800
2018-4-14 18:00:00,9.4,0,52,87800
2018-4-14 19:00:00,8.9,-2.2,45,87800
2018-4-14 20:00:00,6.7,-1.7,54,87900
2018-4-14 21:00:00,6.1,-1.7,56,87800
2018-4-14 22:00:00,5.6,-1.7,58,87800
2018-4-14 23:00:00,4.4,-2.8,58,87800
2018-4-15 00:00:00,3.9,-2.2,63,87800
2018-4-15 01:00:00,3.3,-2.2,66,87800
2018-4-15 02:00:00,2.8,-2.2,68,87700
2018-4-15 03:00:00,2.2,-1.7,74,87700
2018-4-15 04:00:00,1.7,-1.7,77,87700
2018-4-15 05:00:00,1.7,-1.7,77,87700
2018-4-15 06:00:00,5,-0.6,67,87700
2018-4-15 07:00:00,8.3,-0.6,53,87700
2018-4-15 08:00:00,11.1,-2.8,37,87600
2018-4-15 09:00:00,12.8,-5.6,26,87600
2018-4-15 10:00:00,13.9,-3.3,29,87600
2018-4-15 11:00:00,15,-2.2,30,87500
2018-4-15 12:00:00,16.1,-3.9,24,87400
2018-4-15 13:00:00,17.2,-5.6,19,87300
2018-4-15 14:00:00,17.8,-4.4,21,87100
2018-4-15 15:00:00,17.8,-3.9,22,87000
2018-4-15 16:00:00,17.2,-3.9,22,87000
2018-4-15 17:00:00,16.7,-3.3,24,86900
2018-4-15 18:00:00,16.1,-2.8,26,86800
2018-4-15 19:00:00,13.3,-1.1,37,86800
2018-4-15 20:00:00,13.3,-1.7,35,86900
2018-4-15 21:00:00,10.6,-1.1,44,86800
2018-4-15 22:00:00,10,-2.2,41,86700
2018-4-15 23:00:00,11.1,-1.7,40,86700
2018-4-16 00:00:00,11.1,-1.1,42,86700
2018-4-16 01:00:00,11.1,-1.1,42,86600
2018-4-16 02:00:00,12.2,-2.2,36,86600
2018-4-16 03:00:00,11.7,-2.2,37,86500
2018-4-16 04:00:00,11.1,-2.2,39,86500
2018-4-16 05:00:00,10,-2.8,39,86500
2018-4-16 06:00:00,11.7,-1.1,41,86400
2018-4-16 07:00:00,14.4,-3.9,27,86400
2018-4-16 08:00:00,15,-2.2,30,86400
2018-4-16 09:00:00,16.1,-0.6,32,86300
2018-4-16 10:00:00,17.8,-3.9,22,86300
2018-4-16 11:00:00,17.8,-3.3,23,86300
2018-4-16 12:00:00,18.3,-2.2,24,86200
2018-4-16 13:00:00,15.6,1.1,37,86200
2018-4-16 14:00:00,15.6,0,34,86200
2018-4-16 15:00:00,15,0,36,86200
2018-4-16 16:00:00,15,-0.6,34,86100
2018-4-16 17:00:00,14.4,-0.6,35,86000
2018-4-16 18:00:00,12.2,3.3,54,86100
2018-4-16 19:00:00,11.7,2.8,54,86100
2018-4-16 20:00:00,11.7,4.4,61,86200
2018-4-16 21:00:00,10,6.1,77,86300
2018-4-16 22:00:00,8.3,6.7,90,86300
2018-4-16 23:00:00,7.2,6.1,93,86200
2018-4-17 00:00:00,7.2,5.6,90,86200
2018-4-17 01:00:00,7.2,2.2,70,86200
2018-4-17 02:00:00,3.9,0.6,79,86400
2018-4-17 03:00:00,1.1,0.6,96,86300
2018-4-17 04:00:00,1.7,1.7,100,86300
2018-4-17 05:00:00,2.2,2.2,100,86400
2018-4-17 06:00:00,2.8,2.2,96,86500
2018-4-17 07:00:00,3.3,2.8,97,86500
2018-4-17 08:00:00,4.4,2.8,89,86600
2018-4-17 09:00:00,6.7,5,89,86600
2018-4-17 10:00:00,7.8,3.9,76,86700
2018-4-17 11:00:00,10.6,2.8,58,86600
2018-4-17 12:00:00,12.2,0.6,45,86400
2018-4-17 13:00:00,6.7,3.9,82,86700
2018-4-17 14:00:00,10.6,2.2,56,86700
2018-4-17 15:00:00,11.1,-0.6,44,86700
2018-4-17 16:00:00,12.2,0.6,45,86700
2018-4-17 17:00:00,12.2,-0.6,41,86700
2018-4-17 18:00:00,10.6,-2.2,40,86700
2018-4-17 19:00:00,8.9,-2.8,42,86700
2018-4-17 20:00:00,6.7,0.6,65,86700
2018-4-17 21:00:00,6.1,-0.6,62,86700
2018-4-17 22:00:00,6.1,-2.2,54,86700
2018-4-17 23:00:00,6.1,-0.6,62,86600
2018-4-18 00:00:00,7.2,-2.8,48,86600
2018-4-18 01:00:00,7.2,-2.2,50,86400
2018-4-18 02:00:00,8.3,-0.6,53,86300
2018-4-18 03:00:00,8.3,2.2,65,86300
2018-4-18 04:00:00,8.3,1.1,60,86200
2018-4-18 05:00:00,8.3,2.2,65,86100
2018-4-18 06:00:00,8.3,3.3,71,86000
2018-4-18 07:00:00,10,4.4,68,86000
2018-4-18 08:00:00,11.1,5.6,69,86000
2018-4-18 09:00:00,9.4,4.4,71,86100
2018-4-18 10:00:00,3.3,3.3,100,86400
2018-4-18 11:00:00,3.3,2.2,92,86600
2018-4-18 12:00:00,3.3,1.7,89,86700
2018-4-18 13:00:00,3.9,2.8,93,86700
2018-4-18 14:00:00,1.1,0.6,96,86900
2018-4-18 15:00:00,3.3,2.2,92,87000
2018-4-18 16:00:00,4.4,0.6,76,87000
2018-4-18 17:00:00,5,1.1,76,87100
2018-4-18 18:00:00,4.4,0.6,76,87100
2018-4-18 19:00:00,5,-0.6,67,87200
2018-4-18 20:00:00,4.4,-1.1,67,87300
2018-4-18 21:00:00,4.4,-3.3,55,87400
2018-4-18 22:00:00,3.9,-3.3,57,87400
2018-4-18 23:00:00,3.9,-3.3,57,87400
2018-4-19 00:00:00,3.3,-2.8,63,87500
2018-4-19 01:00:00,3.3,-2.8,63,87500
2018-4-19 02:00:00,2.8,-3.3,62,87500
2018-4-19 03:00:00,2.8,-3.9,59,87500
2018-4-19 04:00:00,2.8,-3.9,59,87500
2018-4-19 05:00:00,3.3,-3.3,60,87600
2018-4-19 06:00:00,3.3,-3.3,60,87600
2018-4-19 07:00:00,5,-3.3,53,87600
2018-4-19 08:00:00,6.1,-2.8,51,87700
2018-4-19 09:00:00,6.7,-1.1,57,87700
2018-4-19 10:00:00,7.8,-2.8,46,87700
2018-4-19 11:00:00,9.4,-2.8,41,87700
2018-4-19 12:00:00,8.9,-3.9,39,87600
2018-4-19 13:00:00,10,-6.7,28,87500
2018-4-19 14:00:00,10.6,-3.3,36,87500
2018-4-19 15:00:00,10.6,-4.4,33,87500
2018-4-19 16:00:00,10.6,-5.6,30,87400
2018-4-19 17:00:00,10,-6.1,30,87300
2018-4-19 18:00:00,7.2,-4.4,42,87300
2018-4-19 19:00:00,7.2,-5.6,38,87200
2018-4-19 20:00:00,5,-2.8,55,87200
2018-4-19 21:00:00,5,-3.9,51,87100
2018-4-19 22:00:00,5,-3.3,53,87100
2018-4-19 23:00:00,4.4,-3.9,53,87000
2018-4-20 00:00:00,4.4,-4.4,51,86800
2018-4-20 01:00:00,5,-3.9,51,86700
2018-4-20 02:00:00,5,-4.4,48,86700
2018-4-20 03:00:00,5.6,-1.7,58,86600
2018-4-20 04:00:00,5,-3.3,53,86700
2018-4-20 05:00:00,6.1,1.1,70,86700
2018-4-20 06:00:00,4.4,1.1,79,86800
2018-4-20 07:00:00,1.1,0.6,96,86800
2018-4-20 08:00:00,1.1,1.1,100,86900
2018-4-20 09:00:00,1.1,0.6,96,87000
2018-4-20 10:00:00,1.1,0.6,96,87100
2018-4-20 11:00:00,2.2,0.6,89,87100
2018-4-20 12:00:00,1.7,1.1,96,87100
2018-4-20 13:00:00,5,0.6,73,87200
2018-4-20 14:00:00,6.7,-0.6,59,87100
2018-4-20 15:00:00,8.9,-1.1,49,87100
2018-4-20 16:00:00,7.8,-2.2,48,87100
2018-4-20 17:00:00,7.8,-2.2,48,87100
2018-4-20 18:00:00,6.7,-3.9,45,87100
2018-4-20 19:00:00,4.4,-1.1,67,87200
2018-4-20 20:00:00,3.3,-1.1,72,87200
2018-4-20 21:00:00,2.8,-1.7,71,87200
2018-4-20 22:00:00,1.7,-1.1,81,87200
2018-4-20 23:00:00,2.8,-1.1,75,87200
2018-4-21 00:00:00,1.7,-1.1,81,87100
2018-4-21 01:00:00,1.7,-2.2,74,87100
2018-4-21 02:00:00,0.6,-2.2,80,87100
2018-4-21 03:00:00,0,-2.8,79,87100
2018-4-21 04:00:00,0,-2.2,83,87100
2018-4-21 05:00:00,0,-2.2,83,87100
2018-4-21 06:00:00,1.1,-2.8,73,87200
2018-4-21 07:00:00,5,-2.8,55,87200
2018-4-21 08:00:00,6.7,-2.8,49,87300
2018-4-21 09:00:00,7.8,-2.8,46,87300
2018-4-21 10:00:00,8.3,-3.9,40,87300
2018-4-21 11:00:00,9.4,-3.9,37,87300
2018-4-21 12:00:00,10.6,-4.4,33,87300
2018-4-21 13:00:00,10.6,-6.7,27,87300
2018-4-21 14:00:00,10.6,-5,31,87300
2018-4-21 15:00:00,10,-6.1,30,87300
2018-4-21 16:00:00,10.6,-5.6,30,87300
2018-4-21 17:00:00,10.6,-5.6,30,87300
2018-4-21 18:00:00,7.8,-5,38,87300
2018-4-21 19:00:00,6.1,-6.1,39,87300
2018-4-21 20:00:00,5,-5,46,87300
2018-4-21 21:00:00,4.4,-2.2,61,87400
2018-4-21 22:00:00,4.4,-7.2,40,87300
2018-4-21 23:00:00,3.9,-2.2,63,87300
2018-4-22 00:00:00,3.9,-2.2,63,87400
2018-4-22 01:00:00,3.3,-2.8,63,87400
2018-4-22 02:00:00,3.3,-2.2,66,87300
2018-4-22 03:00:00,3.3,-2.8,63,87400
2018-4-22 04:00:00,2.8,-1.1,75,87400
2018-4-22 05:00:00,3.3,-1.7,69,87400
2018-4-22 06:00:00,5.6,-1.1,61,87500
2018-4-22 07:00:00,7.8,-1.1,53,87500
2018-4-22 08:00:00,8.9,-1.7,47,87600
2018-4-22 09:00:00,11.7,-1.1,41,87600
2018-4-22 10:00:00,14.4,-2.2,31,87600
2018-4-22 11:00:00,15,-3.9,26,87600
2018-4-22 12:00:00,15,0,36,87600
2018-4-22 13:00:00,15,-1.1,33,87600
2018-4-22 14:00:00,14.4,-0.6,35,87600
2018-4-22 15:00:00,15,0,36,87500
2018-4-22 16:00:00,15,0,36,87500
2018-4-22 17:00:00,15,1.1,39,87500
2018-4-22 18:00:00,12.8,2.8,51,87500
2018-4-22 19:00:00,12.2,2.2,50,87600
2018-4-22 20:00:00,12.8,2.2,48,87600
2018-4-22 21:00:00,11.1,2.8,57,87600
2018-4-22 22:00:00,9.4,0.6,54,87600
2018-4-22 23:00:00,7.8,1.1,63,87600
2018-4-23 00:00:00,7.2,1.1,65,87600
2018-4-23 01:00:00,6.7,0.6,65,87600
2018-4-23 02:00:00,5.6,0.6,70,87600
2018-4-23 03:00:00,6.7,0,62,87600
2018-4-23 04:00:00,7.8,0,58,87600
2018-4-23 05:00:00,8.3,0.6,58,87700
2018-4-23 06:00:00,10,0.6,52,87700
2018-4-23 07:00:00,12.2,0.6,45,87700
2018-4-23 08:00:00,14.4,0.6,39,87700
2018-4-23 09:00:00,16.1,1.1,36,87700
2018-4-23 10:00:00,18.3,1.1,31,87700
2018-4-23 11:00:00,21.1,0.6,26,87700
2018-4-23 12:00:00,21.1,0.6,26,87600
2018-4-23 13:00:00,20.6,0.6,26,87600
2018-4-23 14:00:00,22.2,0.6,24,87500
2018-4-23 15:00:00,21.7,0.6,25,87500
2018-4-23 16:00:00,22.2,0.6,24,87400
2018-4-23 17:00:00,19.4,0.6,28,87300
2018-4-23 18:00:00,17.2,0,31,87300
2018-4-23 19:00:00,15.6,0,34,87300
2018-4-23 20:00:00,16.7,0,32,87300
2018-4-23 21:00:00,15.6,7.2,57,87300
2018-4-23 22:00:00,14.4,8.3,67,87300
2018-4-23 23:00:00,13.9,8.3,69,87300
2018-4-24 00:00:00,12.8,7.2,69,87200
2018-4-24 01:00:00,13.3,7.2,67,87100
2018-4-24 02:00:00,14.4,5,53,87000
2018-4-24 03:00:00,13.9,5.6,57,87000
2018-4-24 04:00:00,15.6,3.3,44,87000
2018-4-24 05:00:00,16.1,2.8,41,86900
2018-4-24 06:00:00,17.8,1.1,32,86900
2018-4-24 07:00:00,18.9,1.1,30,86800
2018-4-24 08:00:00,20,0.6,27,86700
2018-4-24 09:00:00,20.6,1.7,28,86700
2018-4-24 10:00:00,21.1,0.6,26,86600
2018-4-24 11:00:00,20.6,2.2,30,86600
2018-4-24 12:00:00,20.6,3.3,32,86500
2018-4-24 13:00:00,21.1,5,35,86500
2018-4-24 14:00:00,20.6,5,36,86500
2018-4-24 15:00:00,15,7.2,60,86700
2018-4-24 16:00:00,13.9,5,55,86900
2018-4-24 17:00:00,12.2,3.3,54,87000
2018-4-24 18:00:00,10.6,0,48,87000
2018-4-24 19:00:00,10.6,-1.1,44,87100
2018-4-24 20:00:00,10,-1.1,45,87200
2018-4-24 21:00:00,10,-0.6,47,87200
2018-4-24 22:00:00,8.9,-0.6,51,87300
2018-4-24 23:00:00,9.4,-1.1,47,87300
2018-4-25 00:00:00,8.9,-1.7,47,87400
2018-4-25 01:00:00,8.3,-0.6,53,87500
2018-4-25 02:00:00,8.3,-1.1,51,87500
2018-4-25 03:00:00,7.2,0,60,87500
2018-4-25 04:00:00,7.2,0.6,63,87600
2018-4-25 05:00:00,7.2,1.1,65,87600
2018-4-25 06:00:00,7.8,0.6,60,87700
2018-4-25 07:00:00,11.1,0.6,48,87700
2018-4-25 08:00:00,12.2,0.6,45,87800
2018-4-25 09:00:00,11.7,0,44,87800
2018-4-25 10:00:00,13.3,0,40,87800
2018-4-25 11:00:00,13.9,0.6,40,87800
2018-4-25 12:00:00,13.9,0.6,40,87800
2018-4-25 13:00:00,14.4,0,37,87800
2018-4-25 14:00:00,15.6,0,34,87800
2018-4-25 15:00:00,15.6,-1.1,31,87800
2018-4-25 16:00:00,15.6,0,34,87800
2018-4-25 17:00:00,15,0,36,87700
2018-4-25 18:00:00,13.9,1.1,42,87700
2018-4-25 19:00:00,12.8,0,41,87700
2018-4-25 20:00:00,11.1,0.6,48,87700
2018-4-25 21:00:00,10,1.7,56,87700
2018-4-25 22:00:00,9.4,1.1,56,87700
2018-4-25 23:00:00,9.4,0.6,54,87700
2018-4-26 00:00:00,7.8,1.1,63,87600
2018-4-26 01:00:00,8.3,0.6,58,87600
2018-4-26 02:00:00,8.3,0.6,58,87500
2018-4-26 03:00:00,8.9,1.1,58,87500
2018-4-26 04:00:00,8.9,2.8,66,87500
2018-4-26 05:00:00,9.4,2.2,61,87400
2018-4-26 06:00:00,10.6,2.2,56,87500
2018-4-26 07:00:00,11.7,2.8,54,87600
2018-4-26 08:00:00,14.4,3.9,49,87600
2018-4-26 09:00:00,16.7,3.3,41,87600
2018-4-26 10:00:00,16.7,5.6,48,87700
2018-4-26 11:00:00,17.2,6.1,48,87700
2018-4-26 12:00:00,17.2,5,44,87600
2018-4-26 13:00:00,18.3,5,41,87600
2018-4-26 14:00:00,18.9,5,40,87500
2018-4-26 15:00:00,18.9,0.6,29,87500
2018-4-26 16:00:00,18.3,0.6,30,87400
2018-4-26 17:00:00,16.1,1.1,36,87300
2018-4-26 18:00:00,16.1,-1.1,30,87300
2018-4-26 19:00:00,13.3,-1.1,37,87300
2018-4-26 20:00:00,12.2,0.6,45,87300
2018-4-26 21:00:00,10,2.2,58,87300
2018-4-26 22:00:00,10,1.7,56,87200
2018-4-26 23:00:00,9.4,3.9,68,87200
2018-4-27 00:00:00,8.9,3.9,71,87100
2018-4-27 01:00:00,7.8,2.8,71,87100
2018-4-27 02:00:00,8.9,0.6,56,87000
2018-4-27 03:00:00,7.2,1.1,65,87000
2018-4-27 04:00:00,6.1,1.7,73,86900
2018-4-27 05:00:00,4.4,1.1,79,87000
2018-4-27 06:00:00,7.2,1.1,65,87000
2018-4-27 07:00:00,11.7,0,44,87100
2018-4-27 08:00:00,12.8,1.1,45,87100
2018-4-27 09:00:00,12.8,0.6,43,87200
2018-4-27 10:00:00,12.2,-1.1,39,87300
2018-4-27 11:00:00,11.1,-2.8,37,87400
2018-4-27 12:00:00,10.6,-6.7,27,87400
2018-4-27 13:00:00,11.7,-7.2,24,87400
2018-4-27 14:00:00,12.2,-7.2,23,87400
2018-4-27 15:00:00,11.7,-7.2,24,87400
2018-4-27 16:00:00,11.7,-9.4,20,87400
2018-4-27 17:00:00,10.6,-4.4,33,87400
2018-4-27 18:00:00,7.2,-1.7,52,87500
2018-4-27 19:00:00,5.6,-2.8,53,87500
2018-4-27 20:00:00,5,-2.2,58,87600
2018-4-27 21:00:00,5.6,-1.7,58,87700
2018-4-27 22:00:00,4.4,-0.6,70,87700
2018-4-27 23:00:00,2.8,-0.6,78,87800
2018-4-28 00:00:00,1.7,-1.1,81,87800
2018-4-28 01:00:00,2.2,-1.1,78,87800
2018-4-28 02:00:00,2.2,-1.1,78,87800
2018-4-28 03:00:00,0.6,-1.1,87,87900
2018-4-28 04:00:00,0.6,-0.6,91,88000
2018-4-28 05:00:00,1.7,-0.6,84,88100
2018-4-28 06:00:00,2.8,-1.1,75,88100
2018-4-28 07:00:00,6.1,-1.7,56,88200
2018-4-28 08:00:00,7.8,-1.1,53,88300
2018-4-28 09:00:00,8.9,-3.9,39,88300
2018-4-28 10:00:00,9.4,-2.8,41,88300
2018-4-28 11:00:00,10,-3.3,38,88300
2018-4-28 12:00:00,10.6,-2.8,38,88300
2018-4-28 13:00:00,11.1,-3.3,35,88300
2018-4-28 14:00:00,11.7,-3.9,32,88200
2018-4-28 15:00:00,12.2,-5,28,88200
2018-4-28 16:00:00,11.7,-3.9,32,88200
2018-4-28 17:00:00,10.6,-3.9,35,88200
2018-4-28 18:00:00,9.4,-3.3,39,88200
2018-4-28 19:00:00,8.3,-2.8,44,88300
2018-4-28 20:00:00,7.2,-2.8,48,88300
2018-4-28 21:00:00,7.2,-3.3,46,88400
2018-4-28 22:00:00,5,-2.2,58,88300
2018-4-28 23:00:00,3.3,-2.2,66,88400
2018-4-29 00:00:00,3.3,-2.2,66,88400
2018-4-29 01:00:00,2.8,-3.3,62,88300
2018-4-29 02:00:00,1.7,-3.3,67,88300
2018-4-29 03:00:00,2.2,-3.3,65,88200
2018-4-29 04:00:00,1.7,-3.3,67,88200
2018-4-29 05:00:00,1.1,-2.8,73,88200
2018-4-29 06:00:00,5.6,-2.2,56,88300
2018-4-29 07:00:00,8.3,-1.7,48,88200
2018-4-29 08:00:00,10,-2.8,39,88200
2018-4-29 09:00:00,11.7,-3.9,32,88200
2018-4-29 10:00:00,13.3,-6.1,24,88200
2018-4-29 11:00:00,14.4,-3.9,27,88000
2018-4-29 12:00:00,15.6,-5,23,87900
2018-4-29 13:00:00,16.7,-3.9,23,87800
2018-4-29 14:00:00,17.2,-2.2,26,87800
2018-4-29 15:00:00,17.2,-1.1,28,87700
2018-4-29 16:00:00,16.1,-2.2,28,87600
2018-4-29 17:00:00,15.6,-3.9,25,87500
2018-4-29 18:00:00,15,-2.8,28,87500
2018-4-29 19:00:00,13.3,-0.6,38,87400
2018-4-29 20:00:00,12.2,-1.7,37,87400
2018-4-29 21:00:00,11.1,-2.2,39,87500
2018-4-29 22:00:00,11.1,0.6,48,87400
2018-4-29 23:00:00,9.4,0.6,54,87400
2018-4-30 00:00:00,8.3,0.6,58,87400
2018-4-30 01:00:00,7.8,0.6,60,87400
2018-4-30 02:00:00,8.3,0.6,58,87400
2018-4-30 03:00:00,7.8,0,58,87400
2018-4-30 04:00:00,6.7,0.6,65,87400
2018-4-30 05:00:00,7.8,0.6,60,87400
2018-4-30 06:00:00,10.6,1.1,52,87400
2018-4-30 07:00:00,13.3,0.6,42,87400
2018-4-30 08:00:00,15.6,1.1,37,87500
2018-4-30 09:00:00,16.7,0.6,34,87500
2018-4-30 10:00:00,16.7,1.1,35,87400
2018-4-30 11:00:00,18.3,0.6,30,87400
2018-4-30 12:00:00,18.3,0.6,30,87300
2018-4-30 13:00:00,18.9,0.6,29,87300
2018-4-30 14:00:00,19.4,0.6,28,87300
2018-4-30 15:00:00,20.6,0.6,26,87200
2018-4-30 16:00:00,21.1,0,24,87100
2018-4-30 17:00:00,19.4,0.6,28,87100
2018-4-30 18:00:00,16.7,0.6,34,87100
2018-4-30 19:00:00,16.7,0,32,87100
2018-4-30 20:00:00,16.7,0.6,34,87100
2018-4-30 21:00:00,15.9,1.1,62,87100
2018-4-30 22:00:00,15.1,1.5,58,87100
2018-4-30 23:00:00,14.3,2,62,87100
2018-5-01 00:00:00,13.5,2.5,47,86900
2018-5-01 01:00:00,12.7,3,49,86900
2018-5-01 02:00:00,11.9,3.4,56,86800
2018-5-01 03:00:00,11.1,3.9,61,86800
2018-5-01 04:00:00,12.8,3.3,52,86800
2018-5-01 05:00:00,12.2,3.9,57,86800
2018-5-01 06:00:00,14.4,3.9,49,86900
2018-5-01 07:00:00,17.2,3.9,41,86900
2018-5-01 08:00:00,18.9,3.9,37,87200
2018-5-01 09:00:00,21.1,3.9,32,86900
2018-5-01 10:00:00,22.8,3.3,28,86900
2018-5-01 11:00:00,23.9,2.8,25,86900
2018-5-01 12:00:00,23.9,7.2,34,86800
2018-5-01 13:00:00,20,5,37,86800
2018-5-01 14:00:00,23.9,2.2,24,86800
2018-5-01 15:00:00,23.9,1.1,22,86700
2018-5-01 16:00:00,22.8,1.7,25,86700
2018-5-01 17:00:00,23.3,2.2,25,87100
2018-5-01 18:00:00,21.1,5.6,36,86600
2018-5-01 19:00:00,19.4,2.8,33,86600
2018-5-01 20:00:00,17.8,3.3,38,86700
2018-5-01 21:00:00,15.6,3.9,46,86700
2018-5-01 22:00:00,14.4,4.4,51,86700
2018-5-01 23:00:00,14.4,3.9,49,86700
2018-5-02 00:00:00,13.3,3.9,53,86700
2018-5-02 01:00:00,13.9,3.9,51,86700
2018-5-02 02:00:00,13.9,4.4,53,86700
2018-5-02 03:00:00,12.8,5,59,86700
2018-5-02 04:00:00,12.8,4.4,57,86700
2018-5-02 05:00:00,12.2,3.9,57,86800
2018-5-02 06:00:00,13.9,4.4,53,86800
2018-5-02 07:00:00,17.2,5.6,46,86800
2018-5-02 08:00:00,21.1,1.1,26,86800
2018-5-02 09:00:00,22.2,0.6,24,86800
2018-5-02 10:00:00,23.3,1.1,23,86700
2018-5-02 11:00:00,24.4,1.1,22,86700
2018-5-02 12:00:00,25,-0.6,18,86600
2018-5-02 13:00:00,25.6,1.7,21,86500
2018-5-02 14:00:00,26.7,1.7,20,86400
2018-5-02 15:00:00,25,1.1,21,86400
2018-5-02 16:00:00,24.4,5,29,86400
2018-5-02 17:00:00,23.3,6.7,34,86300
2018-5-02 18:00:00,18.9,9.4,54,86300
2018-5-02 19:00:00,16.1,5.6,50,86400
2018-5-02 20:00:00,17.2,5.6,46,86400
2018-5-02 21:00:00,17.2,2.2,36,86500
2018-5-02 22:00:00,17.2,0.6,33,86500
2018-5-02 23:00:00,15.6,2.2,40,86600
2018-5-03 00:00:00,16.7,0,32,86700
2018-5-03 01:00:00,15.6,-1.7,30,86700
2018-5-03 02:00:00,15.6,-3.3,26,86700
2018-5-03 03:00:00,13.9,-2.2,32,86700
2018-5-03 04:00:00,12.8,-1.1,38,86700
2018-5-03 05:00:00,12.2,-0.6,41,86800
2018-5-03 06:00:00,15,-0.6,34,86800
2018-5-03 07:00:00,17.2,0.6,33,86900
2018-5-03 08:00:00,20,0,26,86900
2018-5-03 09:00:00,21.7,1.1,25,86900
2018-5-03 10:00:00,22.2,1.1,25,86900
2018-5-03 11:00:00,23.3,-1.7,19,86800
2018-5-03 12:00:00,23.9,-1.1,19,86700
2018-5-03 13:00:00,24.4,0.6,21,86700
2018-5-03 14:00:00,23.3,0,21,86600
2018-5-03 15:00:00,23.9,0,21,86600
2018-5-03 16:00:00,22.8,3.9,29,86500
2018-5-03 17:00:00,22.2,5,33,86500
2018-5-03 18:00:00,18.3,7.8,50,86500
2018-5-03 19:00:00,15,5.6,53,86500
2018-5-03 20:00:00,15,5.6,53,86500
2018-5-03 21:00:00,15,4.4,49,86500
2018-5-03 22:00:00,14.4,3.3,47,86600
2018-5-03 23:00:00,12.8,1.7,47,86600
2018-5-04 00:00:00,16.1,0.6,35,86600
2018-5-04 01:00:00,16.1,0.6,35,86500
2018-5-04 02:00:00,15.6,1.7,39,86500
2018-5-04 03:00:00,13.3,1.7,45,86600
2018-5-04 04:00:00,14.4,1.1,40,86600
2018-5-04 05:00:00,15,2.2,42,86600
2018-5-04 06:00:00,15,3.3,45,86600
2018-5-04 07:00:00,16.1,4.4,46,86600
2018-5-04 08:00:00,19.4,3.9,36,86600
2018-5-04 09:00:00,17.8,6.1,46,86600
2018-5-04 10:00:00,17.8,4.4,41,86500
2018-5-04 11:00:00,17.8,5,43,86500
2018-5-04 12:00:00,20,2.2,31,86500
2018-5-04 13:00:00,15.6,7.8,60,86600
2018-5-04 14:00:00,15.6,6.1,53,86700
2018-5-04 15:00:00,16.7,7.8,56,86600
2018-5-04 16:00:00,14.4,8.9,70,86700
2018-5-04 17:00:00,15,6.7,58,86600
2018-5-04 18:00:00,14.4,6.1,57,86600
2018-5-04 19:00:00,13.3,6.7,64,86600
2018-5-04 20:00:00,11.7,6.7,71,86700
2018-5-04 21:00:00,10.6,6.7,77,86700
2018-5-04 22:00:00,10,6.1,77,86700
2018-5-04 23:00:00,10,6.1,77,86700
2018-5-05 00:00:00,9.4,6.1,80,86700
2018-5-05 01:00:00,8.9,5.6,80,86600
2018-5-05 02:00:00,8.3,5.6,83,86600
