Column1,Cooling_Load (kBtu),Cooling_Load,W,kW,Heating_Load,Heating_Load(kBtu),
2018/01/17 18:00,124,124000,206407.3594,206.4073594,612000,612,
2018/01/17 19:00,124,124000,199566.4844,199.5664844,748000,748,
2018/01/17 20:00,120,120000,196140.4844,196.1404844,780000,780,
2018/01/17 21:00,124,124000,191231.7031,191.2317031,736000,736,
2018/01/17 22:00,232,232000,185796.625,185.796625,316000,316,
2018/01/17 23:00,336,336000,156126.4844,156.1264844,92000,92,
2018/01/18 0:00,156,156000,155551.2969,155.5512969,96000,96,
2018/01/18 1:00,104,104000,159231.2344,159.2312344,88000,88,
2018/01/18 2:00,100,100000,153023.6875,153.0236875,112000,112,
2018/01/18 3:00,96,96000,151825.4688,151.8254688,108000,108,
2018/01/18 4:00,100,100000,155375.0938,155.3750938,196000,196,
2018/01/18 5:00,88,88000,171980.9844,171.9809844,656000,656,
2018/01/18 6:00,116,116000,172371.8125,172.3718125,1224000,1224,
2018/01/18 7:00,140,140000,174974.7813,174.9747813,1040000,1040,
2018/01/18 8:00,124,124000,191458,191.458,716000,716,
2018/01/18 9:00,136,136000,198509.1563,198.5091563,740000,740,
2018/01/18 10:00,128,128000,198095.7969,198.0957969,652000,652,
2018/01/18 11:00,132,132000,200552.0625,200.5520625,540000,540,
2018/01/18 12:00,132,132000,193007,193.007,652000,652,
2018/01/18 13:00,128,128000,187242.1875,187.2421875,616000,616,
2018/01/18 14:00,224,224000,177738.5313,177.7385313,416000,416,
2018/01/18 15:00,140,140000,188228.5625,188.2285625,560000,560,
2018/01/18 16:00,136,136000,183107.8906,183.1078906,532000,532,
2018/01/18 17:00,128,128000,180292.4375,180.2924375,524000,524,
2018/01/18 18:00,136,136000,178650.625,178.650625,608000,608,
2018/01/18 19:00,120,120000,173457.2344,173.4572344,664000,664,
2018/01/18 20:00,132,132000,166527.4219,166.5274219,640000,640,
2018/01/18 21:00,132,132000,167288.7344,167.2887344,652000,652,
2018/01/18 22:00,120,120000,162270.7813,162.2707813,348000,348,
2018/01/18 23:00,100,100000,158135.7031,158.1357031,72000,72,
2018/01/19 0:00,100,100000,159006.8281,159.0068281,128000,128,
2018/01/19 1:00,84,84000,158882.7188,158.8827188,168000,168,
2018/01/19 2:00,100,100000,157916.9844,157.9169844,156000,156,
2018/01/19 3:00,100,100000,161218.9844,161.2189844,160000,160,
2018/01/19 4:00,96,96000,160710.3281,160.7103281,172000,172,
2018/01/19 5:00,88,88000,180480.3125,180.4803125,716000,716,
2018/01/19 6:00,132,132000,180286.9375,180.2869375,1232000,1232,
2018/01/19 7:00,124,124000,180974.7344,180.9747344,1128000,1128,
2018/01/19 8:00,128,128000,181643.6563,181.6436563,784000,784,
2018/01/19 9:00,128,128000,176574.7813,176.5747813,652000,652,
2018/01/19 10:00,136,136000,178545.8125,178.5458125,564000,564,
2018/01/19 11:00,136,136000,178069.7969,178.0697969,496000,496,
2018/01/19 12:00,132,132000,174413.8594,174.4138594,404000,404,
2018/01/19 13:00,132,132000,178906.9688,178.9069688,332000,332,
2018/01/19 14:00,136,136000,177408.2031,177.4082031,308000,308,
2018/01/19 15:00,148,148000,175449.5781,175.4495781,336000,336,
2018/01/19 16:00,132,132000,182784.8438,182.7848438,384000,384,
2018/01/19 17:00,132,132000,180321.7344,180.3217344,384000,384,
2018/01/19 18:00,132,132000,176637.9531,176.6379531,440000,440,
2018/01/19 19:00,136,136000,177092.5313,177.0925313,456000,456,
2018/01/19 20:00,140,140000,176463.9844,176.4639844,412000,412,
2018/01/19 21:00,132,132000,171126.0625,171.1260625,424000,424,
2018/01/19 22:00,116,116000,168103.0625,168.1030625,244000,244,
2018/01/19 23:00,100,100000,153320.375,153.320375,32000,32,
2018/01/20 0:00,100,100000,159008.2344,159.0082344,92000,92,
2018/01/20 1:00,104,104000,155693.9531,155.6939531,84000,84,
2018/01/20 2:00,88,88000,155323.9688,155.3239688,132000,132,
2018/01/20 3:00,104,104000,152487.7969,152.4877969,108000,108,
2018/01/20 4:00,92,92000,152848.25,152.84825,140000,140,
2018/01/20 5:00,96,96000,153024.2813,153.0242813,148000,148,
2018/01/20 6:00,92,92000,152868.7969,152.8687969,164000,164,
2018/01/20 7:00,100,100000,150063.4375,150.0634375,120000,120,
2018/01/20 8:00,104,104000,149736.5625,149.7365625,120000,120,
2018/01/20 9:00,92,92000,142203.8281,142.2038281,120000,120,
2018/01/20 10:00,100,100000,142157.2813,142.1572813,64000,64,
2018/01/20 11:00,92,92000,142661.3125,142.6613125,52000,52,
2018/01/20 12:00,100,100000,141923.625,141.923625,52000,52,
2018/01/20 13:00,96,96000,145177.7969,145.1777969,40000,40,
2018/01/20 14:00,96,96000,146664.8281,146.6648281,64000,64,
2018/01/20 15:00,96,96000,146812.375,146.812375,56000,56,
2018/01/20 16:00,100,100000,143644.8125,143.6448125,112000,112,
2018/01/20 17:00,92,92000,145083.625,145.083625,144000,144,
2018/01/20 18:00,96,96000,148235.1094,148.2351094,168000,168,
2018/01/20 19:00,92,92000,152673.4375,152.6734375,172000,172,
2018/01/20 20:00,104,104000,149672,149.672,116000,116,
2018/01/20 21:00,88,88000,149287,149.287,156000,156,
2018/01/20 22:00,96,96000,147343.3281,147.3433281,180000,180,
2018/01/20 23:00,104,104000,147205.1094,147.2051094,200000,200,
2018/01/21 0:00,84,84000,147917.7969,147.9177969,216000,216,
2018/01/21 1:00,100,100000,148233.9375,148.2339375,192000,192,
2018/01/21 2:00,88,88000,148830.7031,148.8307031,168000,168,
2018/01/21 3:00,100,100000,149902.4063,149.9024063,140000,140,
2018/01/21 4:00,100,100000,171277.4531,171.2774531,716000,716,
2018/01/21 5:00,124,124000,164437.6875,164.4376875,1140000,1140,
2018/01/21 6:00,132,132000,164170.6719,164.1706719,1100000,1100,
2018/01/21 7:00,136,136000,163470.0156,163.4700156,852000,852,
2018/01/21 8:00,128,128000,159411.375,159.411375,704000,704,
2018/01/21 9:00,132,132000,156751.4688,156.7514688,660000,660,
2018/01/21 10:00,132,132000,161246.7969,161.2467969,620000,620,
2018/01/21 11:00,132,132000,160077.625,160.077625,628000,628,
2018/01/21 12:00,132,132000,163097.0625,163.0970625,564000,564,
2018/01/21 13:00,140,140000,162684.5,162.6845,516000,516,
2018/01/21 14:00,132,132000,164172.2031,164.1722031,476000,476,
2018/01/21 15:00,132,132000,163306.2031,163.3062031,488000,488,
2018/01/21 16:00,132,132000,166132.625,166.132625,548000,548,
2018/01/21 17:00,136,136000,168362.2969,168.3622969,600000,600,
2018/01/21 18:00,128,128000,173934.6094,173.9346094,648000,648,
2018/01/21 19:00,132,132000,172760.8125,172.7608125,652000,652,
2018/01/21 20:00,132,132000,175802.8906,175.8028906,720000,720,
2018/01/21 21:00,124,124000,176120.1719,176.1201719,688000,688,
2018/01/21 22:00,132,132000,168945.1406,168.9451406,412000,412,
2018/01/21 23:00,100,100000,156150.7813,156.1507813,80000,80,
2018/01/22 0:00,92,92000,155437.0469,155.4370469,152000,152,
2018/01/22 1:00,96,96000,162987.2344,162.9872344,188000,188,
2018/01/22 2:00,92,92000,159549.3594,159.5493594,220000,220,
2018/01/22 3:00,96,96000,147483.0781,147.4830781,260000,260,
2018/01/22 4:00,96,96000,155638.7656,155.6387656,508000,508,
2018/01/22 5:00,96,96000,166119.625,166.119625,836000,836,
2018/01/22 6:00,116,116000,176809.8594,176.8098594,1136000,1136,
2018/01/22 7:00,124,124000,194321.5156,194.3215156,1140000,1140,
2018/01/22 8:00,132,132000,192563.3594,192.5633594,924000,924,
2018/01/22 9:00,136,136000,199341.8438,199.3418438,612000,612,
2018/01/22 10:00,136,136000,202420.2188,202.4202188,540000,540,
2018/01/22 11:00,128,128000,199778.4375,199.7784375,616000,616,
2018/01/22 12:00,132,132000,200018.4063,200.0184063,580000,580,
2018/01/22 13:00,124,124000,203434.125,203.434125,452000,452,
2018/01/22 14:00,116,116000,205673.8281,205.6738281,400000,400,
2018/01/22 15:00,144,144000,203191.5469,203.1915469,324000,324,
2018/01/22 16:00,160,160000,202310.1563,202.3101563,316000,316,
2018/01/22 17:00,152,152000,197279.9375,197.2799375,432000,432,
2018/01/22 18:00,132,132000,197290.8281,197.2908281,616000,616,
2018/01/22 19:00,128,128000,192469.0469,192.4690469,684000,684,
2018/01/22 20:00,132,132000,191802.9063,191.8029063,800000,800,
2018/01/22 21:00,132,132000,195176.2813,195.1762813,884000,884,
2018/01/22 22:00,120,120000,172565.875,172.565875,428000,428,
2018/01/22 23:00,92,92000,151524.25,151.52425,120000,120,
2018/01/23 0:00,88,88000,148814.9688,148.8149688,172000,172,
2018/01/23 1:00,100,100000,151181.9688,151.1819688,188000,188,
2018/01/23 2:00,100,100000,144010.1406,144.0101406,220000,220,
2018/01/23 3:00,108,108000,141997.75,141.99775,240000,240,
2018/01/23 4:00,100,100000,145203.1875,145.2031875,220000,220,
2018/01/23 5:00,92,92000,170445.7656,170.4457656,736000,736,
2018/01/23 6:00,112,112000,175922.8281,175.9228281,1168000,1168,
2018/01/23 7:00,124,124000,184822.6719,184.8226719,1168000,1168,
2018/01/23 8:00,136,136000,187712.7656,187.7127656,1068000,1068,
2018/01/23 9:00,132,132000,199535.9063,199.5359063,760000,760,
2018/01/23 10:00,124,124000,203466.8125,203.4668125,712000,712,
2018/01/23 11:00,136,136000,200913.8906,200.9138906,672000,672,
2018/01/23 12:00,168,168000,205584.5,205.5845,652000,652,
2018/01/23 13:00,120,120000,203534.4688,203.5344688,568000,568,
2018/01/23 14:00,40,40000,205794.0625,205.7940625,472000,472,
2018/01/23 15:00,212,212000,205053.6094,205.0536094,544000,544,
2018/01/23 16:00,140,140000,199790.9688,199.7909688,584000,584,
2018/01/23 17:00,152,152000,200162.6719,200.1626719,604000,604,
2018/01/23 18:00,124,124000,207659.2656,207.6592656,676000,676,
2018/01/23 19:00,124,124000,200202.5,200.2025,700000,700,
2018/01/23 20:00,136,136000,201753.7656,201.7537656,684000,684,
2018/01/23 21:00,124,124000,192716.375,192.716375,632000,632,
2018/01/23 22:00,116,116000,180234.375,180.234375,324000,324,
2018/01/23 23:00,100,100000,153420.125,153.420125,72000,72,
2018/01/24 0:00,100,100000,153864.6094,153.8646094,116000,116,
2018/01/24 1:00,100,100000,157225.5,157.2255,120000,120,
2018/01/24 2:00,96,96000,148713.2969,148.7132969,112000,112,
2018/01/24 3:00,92,92000,141283.1094,141.2831094,160000,160,
2018/01/24 4:00,96,96000,146058.1719,146.0581719,132000,132,
2018/01/24 5:00,92,92000,165103.7813,165.1037813,600000,600,
2018/01/24 6:00,120,120000,172510.4531,172.5104531,984000,984,
2018/01/24 7:00,128,128000,195654.625,195.654625,1140000,1140,
2018/01/24 8:00,120,120000,197830.2344,197.8302344,908000,908,
2018/01/24 9:00,120,120000,205192.7813,205.1927813,680000,680,
2018/01/24 10:00,120,120000,204275.9844,204.2759844,448000,448,
2018/01/24 11:00,124,124000,200097.2344,200.0972344,412000,412,
2018/01/24 12:00,124,124000,204286.0938,204.2860938,376000,376,
2018/01/24 13:00,112,112000,203160.4844,203.1604844,336000,336,
2018/01/24 14:00,132,132000,204538.3906,204.5383906,300000,300,
2018/01/24 15:00,132,132000,200450.7969,200.4507969,248000,248,
2018/01/24 16:00,136,136000,203555.7813,203.5557813,252000,252,
2018/01/24 17:00,140,140000,199248.7969,199.2487969,308000,308,
2018/01/24 18:00,136,136000,197054.8594,197.0548594,372000,372,
2018/01/24 19:00,124,124000,187002.5625,187.0025625,440000,440,
2018/01/24 20:00,120,120000,182591.6875,182.5916875,476000,476,
2018/01/24 21:00,128,128000,184331.2656,184.3312656,504000,504,
2018/01/24 22:00,120,120000,174991.9531,174.9919531,280000,280,
2018/01/24 23:00,96,96000,152585.1719,152.5851719,56000,56,
2018/01/25 0:00,96,96000,152747.0156,152.7470156,92000,92,
2018/01/25 1:00,100,100000,149732.9531,149.7329531,92000,92,
2018/01/25 2:00,96,96000,142516.1094,142.5161094,124000,124,
2018/01/25 3:00,100,100000,144947.5469,144.9475469,108000,108,
2018/01/25 4:00,100,100000,146115.9063,146.1159063,148000,148,
2018/01/25 5:00,104,104000,167231.2031,167.2312031,648000,648,
2018/01/25 6:00,124,124000,168603.8438,168.6038438,1176000,1176,
2018/01/25 7:00,112,112000,176122.7656,176.1227656,1100000,1100,
2018/01/25 8:00,128,128000,183409.8281,183.4098281,952000,952,
2018/01/25 9:00,128,128000,209447.6563,209.4476563,452000,452,
2018/01/25 10:00,50,50000,,#VALUE!,272000,272,
2018/01/25 11:00,140,140000,,#VALUE!,1240000,1240,
2018/01/25 12:00,184,184000,,#VALUE!,1192000,1192,
2018/01/25 13:00,182,182000,,#VALUE!,1336000,1336,
2018/01/25 14:00,138,138000,,#VALUE!,1396000,1396,
2018/01/25 15:00,82,82000,,#VALUE!,1252000,1252,
2018/01/25 16:00,110,110000,,#VALUE!,1184000,1184,
2018/01/25 17:00,104,104000,,#VALUE!,1208000,1208,
2018/01/25 18:00,106,106000,,#VALUE!,1096000,1096,
2018/01/25 19:00,108,108000,,#VALUE!,1072000,1072,
2018/01/25 20:00,110,110000,,#VALUE!,1052000,1052,
2018/01/25 21:00,112,112000,,#VALUE!,1080000,1080,
2018/01/25 22:00,114,114000,,#VALUE!,1068000,1068,
2018/01/25 23:00,130,130000,,#VALUE!,940000,940,
2018/01/26 0:00,142,142000,,#VALUE!,944000,944,
2018/01/26 1:00,148,148000,,#VALUE!,964000,964,
2018/01/26 2:00,160,160000,,#VALUE!,968000,968,
2018/01/26 3:00,160,160000,,#VALUE!,964000,964,
2018/01/26 4:00,158,158000,,#VALUE!,936000,936,
2018/01/26 5:00,162,162000,,#VALUE!,920000,920,
2018/01/26 6:00,158,158000,,#VALUE!,892000,892,
2018/01/26 7:00,162,162000,,#VALUE!,896000,896,
2018/01/26 8:00,158,158000,,#VALUE!,932000,932,
2018/01/26 9:00,114,114000,,#VALUE!,780000,780,
2018/01/26 10:00,108,108000,,#VALUE!,772000,772,
2018/01/26 11:00,106,106000,,#VALUE!,876000,876,
2018/01/26 12:00,106,106000,,#VALUE!,812000,812,
2018/01/26 13:00,108,108000,,#VALUE!,808000,808,
2018/01/26 14:00,106,106000,,#VALUE!,680000,680,
2018/01/26 15:00,180,180000,,#VALUE!,596000,596,
2018/01/26 16:00,192,192000,,#VALUE!,608000,608,
2018/01/26 17:00,182,182000,,#VALUE!,708000,708,
2018/01/26 18:00,152,152000,,#VALUE!,844000,844,
2018/01/26 19:00,144,144000,,#VALUE!,896000,896,
2018/01/26 20:00,148,148000,,#VALUE!,880000,880,
2018/01/26 21:00,162,162000,,#VALUE!,916000,916,
2018/01/26 22:00,156,156000,,#VALUE!,944000,944,
2018/01/26 23:00,160,160000,,#VALUE!,956000,956,
2018/01/27 0:00,170,170000,,#VALUE!,988000,988,
2018/01/27 1:00,160,160000,,#VALUE!,944000,944,
2018/01/27 2:00,160,160000,,#VALUE!,964000,964,
2018/01/27 3:00,160,160000,,#VALUE!,988000,988,
2018/01/27 4:00,160,160000,,#VALUE!,1056000,1056,
2018/01/27 5:00,160,160000,,#VALUE!,1072000,1072,
2018/01/27 6:00,166,166000,,#VALUE!,1052000,1052,
2018/01/27 7:00,168,168000,,#VALUE!,948000,948,
2018/01/27 8:00,152,152000,,#VALUE!,1012000,1012,
2018/01/27 9:00,168,168000,,#VALUE!,996000,996,
2018/01/27 10:00,152,152000,,#VALUE!,804000,804,
2018/01/27 11:00,168,168000,,#VALUE!,648000,648,
2018/01/27 12:00,188,188000,,#VALUE!,644000,644,
2018/01/27 13:00,192,192000,,#VALUE!,684000,684,
2018/01/27 14:00,102,102000,,#VALUE!,820000,820,
2018/01/27 15:00,110,110000,,#VALUE!,856000,856,
2018/01/27 16:00,104,104000,,#VALUE!,876000,876,
2018/01/27 17:00,102,102000,,#VALUE!,968000,968,
2018/01/27 18:00,106,106000,,#VALUE!,1008000,1008,
2018/01/27 19:00,112,112000,,#VALUE!,1000000,1000,
2018/01/27 20:00,108,108000,,#VALUE!,1028000,1028,
2018/01/27 21:00,108,108000,,#VALUE!,1092000,1092,
2018/01/27 22:00,110,110000,,#VALUE!,1144000,1144,
2018/01/27 23:00,106,106000,,#VALUE!,1088000,1088,
2018/01/28 0:00,104,104000,,#VALUE!,1076000,1076,
2018/01/28 1:00,110,110000,,#VALUE!,1016000,1016,
2018/01/28 2:00,102,102000,,#VALUE!,1020000,1020,
2018/01/28 3:00,108,108000,,#VALUE!,1132000,1132,
2018/01/28 4:00,110,110000,,#VALUE!,1132000,1132,
2018/01/28 5:00,102,102000,,#VALUE!,1088000,1088,
2018/01/28 6:00,108,108000,,#VALUE!,1080000,1080,
2018/01/28 7:00,120,120000,,#VALUE!,1004000,1004,
2018/01/28 8:00,126,126000,,#VALUE!,1016000,1016,
2018/01/28 9:00,104,104000,,#VALUE!,1148000,1148,
2018/01/28 10:00,106,106000,,#VALUE!,956000,956,
2018/01/28 11:00,142,142000,,#VALUE!,976000,976,
2018/01/28 12:00,114,114000,,#VALUE!,1136000,1136,
2018/01/28 13:00,112,112000,,#VALUE!,1028000,1028,
2018/01/28 14:00,114,114000,,#VALUE!,1028000,1028,
2018/01/28 15:00,122,122000,,#VALUE!,1024000,1024,
2018/01/28 16:00,118,118000,,#VALUE!,1028000,1028,
2018/01/28 17:00,114,114000,,#VALUE!,1032000,1032,
2018/01/28 18:00,120,120000,,#VALUE!,1252000,1252,
2018/01/28 19:00,116,116000,,#VALUE!,1228000,1228,
2018/01/28 20:00,110,110000,,#VALUE!,1188000,1188,
2018/01/28 21:00,112,112000,,#VALUE!,1216000,1216,
2018/01/28 22:00,108,108000,,#VALUE!,1224000,1224,
2018/01/28 23:00,108,108000,,#VALUE!,1216000,1216,
2018/01/29 0:00,106,106000,,#VALUE!,1252000,1252,
2018/01/29 1:00,110,110000,,#VALUE!,1276000,1276,
2018/01/29 2:00,104,104000,,#VALUE!,1324000,1324,
2018/01/29 3:00,120,120000,,#VALUE!,1128000,1128,
2018/01/29 4:00,156,156000,,#VALUE!,1076000,1076,
2018/01/29 5:00,170,170000,,#VALUE!,1104000,1104,
2018/01/29 6:00,166,166000,,#VALUE!,1004000,1004,
2018/01/29 7:00,174,174000,,#VALUE!,984000,984,
2018/01/29 8:00,126,126000,,#VALUE!,892000,892,
2018/01/29 9:00,154,154000,220176.6719,220.1766719,764000,764,
2018/01/29 10:00,106,106000,224514.7969,224.5147969,864000,864,
2018/01/29 11:00,106,106000,223802.6875,223.8026875,968000,968,
2018/01/29 12:00,104,104000,227153.1094,227.1531094,1012000,1012,
2018/01/29 13:00,102,102000,218720.4219,218.7204219,1092000,1092,
2018/01/29 14:00,108,108000,224908.5,224.9085,1000000,1000,
2018/01/29 15:00,128,128000,219895.875,219.895875,968000,968,
2018/01/29 16:00,108,108000,210284,210.284,1092000,1092,
2018/01/29 17:00,124,124000,212354.0313,212.3540313,1188000,1188,
2018/01/29 18:00,114,114000,221853.8281,221.8538281,1156000,1156,
2018/01/29 19:00,118,118000,208246.8594,208.2468594,1268000,1268,
2018/01/29 20:00,114,114000,200854.125,200.854125,1260000,1260,
2018/01/29 21:00,112,112000,199212.3594,199.2123594,1308000,1308,
2018/01/29 22:00,114,114000,187367,187.367,1356000,1356,
2018/01/29 23:00,108,108000,189638.0156,189.6380156,1380000,1380,
2018/01/30 0:00,112,112000,186460.7656,186.4607656,1244000,1244,
2018/01/30 1:00,108,108000,189270.7656,189.2707656,1276000,1276,
2018/01/30 2:00,110,110000,184200.6563,184.2006563,1240000,1240,
2018/01/30 3:00,108,108000,176631.2031,176.6312031,1308000,1308,
2018/01/30 4:00,108,108000,182257.4219,182.2574219,1280000,1280,
2018/01/30 5:00,110,110000,181460.5313,181.4605313,1328000,1328,
2018/01/30 6:00,108,108000,186322.5625,186.3225625,1256000,1256,
2018/01/30 7:00,102,102000,197750.9375,197.7509375,1200000,1200,
2018/01/30 8:00,104,104000,204164.4688,204.1644688,1212000,1212,
2018/01/30 9:00,118,118000,217065.8125,217.0658125,1124000,1124,
2018/01/30 10:00,108,108000,221771.5,221.7715,1184000,1184,
2018/01/30 11:00,110,110000,221595.8438,221.5958438,1096000,1096,
2018/01/30 12:00,116,116000,226045.9375,226.0459375,1052000,1052,
2018/01/30 13:00,106,106000,222684.8906,222.6848906,1120000,1120,
2018/01/30 14:00,118,118000,222105.0625,222.1050625,1024000,1024,
2018/01/30 15:00,118,118000,219004.6875,219.0046875,964000,964,
2018/01/30 16:00,134,134000,212139.0313,212.1390313,1092000,1092,
2018/01/30 17:00,140,140000,215475.0625,215.4750625,1104000,1104,
2018/01/30 18:00,138,138000,219196.0313,219.1960313,1104000,1104,
2018/01/30 19:00,136,136000,209355.875,209.355875,1228000,1228,
2018/01/30 20:00,140,140000,208796.6094,208.7966094,1284000,1284,
2018/01/30 21:00,136,136000,201308.9531,201.3089531,1424000,1424,
2018/01/30 22:00,116,116000,183315.7969,183.3157969,1360000,1360,
2018/01/30 23:00,100,100000,187337.3594,187.3373594,1368000,1368,
